order_id,order_date,customer_id,order_status
14180,00:00.0,3868,COMPLETE
14181,00:00.0,463,COMPLETE
14182,00:00.0,4313,COMPLETE
14183,00:00.0,1441,PENDING_PAYMENT
14184,00:00.0,7003,CLOSED
14185,00:00.0,9808,COMPLETE
14186,00:00.0,10584,ON_HOLD
14187,00:00.0,9253,PENDING
14188,00:00.0,6518,PENDING_PAYMENT
14189,00:00.0,1326,COMPLETE
14190,00:00.0,9382,COMPLETE
14191,00:00.0,5964,COMPLETE
14192,00:00.0,967,CLOSED
14193,00:00.0,10928,COMPLETE
14194,00:00.0,10653,COMPLETE
14195,00:00.0,8478,PENDING_PAYMENT
14196,00:00.0,8964,ON_HOLD
14197,00:00.0,7448,PROCESSING
14198,00:00.0,12192,PENDING_PAYMENT
14199,00:00.0,4000,PENDING_PAYMENT
14200,00:00.0,7373,PENDING
14201,00:00.0,481,COMPLETE
14202,00:00.0,8458,PROCESSING
14203,00:00.0,477,PROCESSING
14204,00:00.0,6418,PENDING_PAYMENT
14205,00:00.0,2733,PROCESSING
14206,00:00.0,10205,ON_HOLD
14207,00:00.0,1644,PENDING
14208,00:00.0,8015,PENDING_PAYMENT
14209,00:00.0,8141,COMPLETE
14210,00:00.0,11654,SUSPECTED_FRAUD
14211,00:00.0,11853,COMPLETE
14212,00:00.0,3065,CLOSED
14213,00:00.0,1327,PENDING
14214,00:00.0,9531,PROCESSING
14215,00:00.0,12365,COMPLETE
14216,00:00.0,6557,PAYMENT_REVIEW
14217,00:00.0,11654,PENDING_PAYMENT
14218,00:00.0,4964,PENDING_PAYMENT
14219,00:00.0,3965,CLOSED
14220,00:00.0,7252,PROCESSING
14221,00:00.0,2880,CLOSED
14222,00:00.0,7187,COMPLETE
14223,00:00.0,4952,COMPLETE
14224,00:00.0,4606,PENDING_PAYMENT
14225,00:00.0,4632,COMPLETE
14226,00:00.0,11668,PENDING_PAYMENT
14227,00:00.0,5007,PROCESSING
14228,00:00.0,7652,COMPLETE
14229,00:00.0,6371,PENDING_PAYMENT
14230,00:00.0,10738,PENDING_PAYMENT
14231,00:00.0,10651,ON_HOLD
14232,00:00.0,4580,COMPLETE
14233,00:00.0,3273,CLOSED
14234,00:00.0,3671,PENDING_PAYMENT
14235,00:00.0,12404,COMPLETE
14236,00:00.0,1563,COMPLETE
14237,00:00.0,8224,COMPLETE
14238,00:00.0,2519,COMPLETE
14239,00:00.0,8861,COMPLETE
14240,00:00.0,2300,COMPLETE
14241,00:00.0,386,COMPLETE
14242,00:00.0,5168,PAYMENT_REVIEW
14243,00:00.0,11429,PENDING_PAYMENT
14244,00:00.0,6188,COMPLETE
14245,00:00.0,11804,PENDING_PAYMENT
14246,00:00.0,5805,COMPLETE
14247,00:00.0,2093,SUSPECTED_FRAUD
14248,00:00.0,7744,PENDING
14249,00:00.0,5603,PENDING
14250,00:00.0,6010,COMPLETE
14251,00:00.0,5527,PENDING
14252,00:00.0,1204,PROCESSING
14253,00:00.0,5317,PENDING
14254,00:00.0,7417,CLOSED
14255,00:00.0,6412,COMPLETE
14256,00:00.0,4099,PENDING
14257,00:00.0,2567,CLOSED
14258,00:00.0,2118,PENDING_PAYMENT
14259,00:00.0,4487,COMPLETE
14260,00:00.0,2378,PENDING
14261,00:00.0,3238,CLOSED
14262,00:00.0,3441,PROCESSING
14263,00:00.0,3996,SUSPECTED_FRAUD
14264,00:00.0,6842,CLOSED
14265,00:00.0,1309,PROCESSING
14266,00:00.0,3488,COMPLETE
14267,00:00.0,5844,PENDING
14268,00:00.0,2960,PENDING_PAYMENT
14269,00:00.0,8240,CLOSED
14270,00:00.0,4941,PENDING_PAYMENT
14271,00:00.0,8820,COMPLETE
14272,00:00.0,2389,COMPLETE
14273,00:00.0,2042,PROCESSING
14274,00:00.0,6809,PENDING_PAYMENT
14275,00:00.0,1848,CLOSED
14276,00:00.0,11881,COMPLETE
14277,00:00.0,4505,PENDING_PAYMENT
14278,00:00.0,6990,PENDING_PAYMENT
14279,00:00.0,7868,COMPLETE
14280,00:00.0,9467,COMPLETE
14281,00:00.0,924,CLOSED
14282,00:00.0,1482,PENDING_PAYMENT
14283,00:00.0,5137,CLOSED
14284,00:00.0,4792,CLOSED
14285,00:00.0,12373,PENDING
14286,00:00.0,10091,ON_HOLD
14287,00:00.0,8492,PENDING_PAYMENT
14288,00:00.0,8198,PENDING_PAYMENT
14289,00:00.0,2290,PENDING_PAYMENT
14290,00:00.0,3136,CANCELED
14291,00:00.0,2604,SUSPECTED_FRAUD
14292,00:00.0,11984,PROCESSING
14293,00:00.0,6012,COMPLETE
14294,00:00.0,8023,COMPLETE
14295,00:00.0,3481,COMPLETE
14296,00:00.0,9429,COMPLETE
14297,00:00.0,357,PENDING
14298,00:00.0,10467,COMPLETE
14299,00:00.0,11645,COMPLETE
14300,00:00.0,1816,CLOSED
14301,00:00.0,2737,PROCESSING
14302,00:00.0,5039,ON_HOLD
14303,00:00.0,6143,COMPLETE
14304,00:00.0,465,COMPLETE
14305,00:00.0,7580,ON_HOLD
14306,00:00.0,1999,PENDING
14307,00:00.0,1966,COMPLETE
14308,00:00.0,7961,COMPLETE
14309,00:00.0,433,ON_HOLD
14310,00:00.0,9993,PENDING_PAYMENT
14311,00:00.0,12360,COMPLETE
14312,00:00.0,977,PROCESSING
14313,00:00.0,2410,PENDING_PAYMENT
14314,00:00.0,9565,PENDING_PAYMENT
14315,00:00.0,6730,COMPLETE
14316,00:00.0,6378,PROCESSING
14317,00:00.0,7281,SUSPECTED_FRAUD
14318,00:00.0,2394,CLOSED
14319,00:00.0,4479,COMPLETE
14320,00:00.0,11992,PENDING
14321,00:00.0,9036,PENDING_PAYMENT
14322,00:00.0,1629,COMPLETE
14323,00:00.0,2200,CLOSED
14324,00:00.0,9015,COMPLETE
14325,00:00.0,10244,PENDING_PAYMENT
14326,00:00.0,1871,CLOSED
14327,00:00.0,3523,PENDING_PAYMENT
14328,00:00.0,1908,PROCESSING
14329,00:00.0,3336,CLOSED
14330,00:00.0,2265,PAYMENT_REVIEW
14331,00:00.0,1386,PENDING_PAYMENT
14332,00:00.0,9538,PENDING_PAYMENT
14333,00:00.0,4202,PENDING_PAYMENT
14334,00:00.0,7253,COMPLETE
14335,00:00.0,3620,PENDING_PAYMENT
14336,00:00.0,9064,COMPLETE
14337,00:00.0,11235,CLOSED
14338,00:00.0,8227,PROCESSING
14339,00:00.0,746,SUSPECTED_FRAUD
14340,00:00.0,4411,PENDING_PAYMENT
14341,00:00.0,8775,COMPLETE
14342,00:00.0,9841,COMPLETE
14343,00:00.0,2680,CLOSED
14344,00:00.0,1239,COMPLETE
14345,00:00.0,10630,PENDING_PAYMENT
14346,00:00.0,12211,ON_HOLD
14347,00:00.0,7177,PENDING_PAYMENT
14348,00:00.0,8530,PROCESSING
14349,00:00.0,6906,CLOSED
14350,00:00.0,8712,COMPLETE
14351,00:00.0,9342,ON_HOLD
14352,00:00.0,4205,PENDING_PAYMENT
14353,00:00.0,12160,COMPLETE
14354,00:00.0,5691,PENDING_PAYMENT
14355,00:00.0,175,COMPLETE
14356,00:00.0,6904,PENDING_PAYMENT
14357,00:00.0,3217,CLOSED
14358,00:00.0,10361,COMPLETE
14359,00:00.0,6511,PROCESSING
14360,00:00.0,4449,CLOSED
14361,00:00.0,1911,PROCESSING
14362,00:00.0,8552,PROCESSING
14363,00:00.0,11388,PROCESSING
14364,00:00.0,4427,CLOSED
14365,00:00.0,11927,COMPLETE
14366,00:00.0,6456,COMPLETE
14367,00:00.0,1480,PENDING_PAYMENT
14368,00:00.0,9396,PENDING_PAYMENT
14369,00:00.0,6341,PROCESSING
14370,00:00.0,6355,ON_HOLD
14371,00:00.0,6096,CLOSED
14372,00:00.0,4160,SUSPECTED_FRAUD
14373,00:00.0,4017,COMPLETE
14374,00:00.0,9945,PENDING
14375,00:00.0,11259,COMPLETE
14376,00:00.0,7824,COMPLETE
14377,00:00.0,777,PENDING_PAYMENT
14378,00:00.0,8396,PENDING_PAYMENT
14379,00:00.0,1359,PENDING_PAYMENT
14380,00:00.0,5688,PROCESSING
14381,00:00.0,4257,COMPLETE
14382,00:00.0,6476,PENDING
14383,00:00.0,9690,PENDING_PAYMENT
14384,00:00.0,6947,COMPLETE
14385,00:00.0,8017,COMPLETE
14386,00:00.0,406,PENDING_PAYMENT
14387,00:00.0,3369,COMPLETE
14388,00:00.0,6924,CLOSED
14389,00:00.0,1550,CANCELED
14390,00:00.0,6350,PENDING
14391,00:00.0,2381,CLOSED
14392,00:00.0,1039,PROCESSING
14393,00:00.0,11213,CLOSED
14394,00:00.0,223,ON_HOLD
14395,00:00.0,4269,PENDING_PAYMENT
14396,00:00.0,11541,PENDING
14397,00:00.0,12289,PENDING
14398,00:00.0,3562,PENDING_PAYMENT
14399,00:00.0,3902,COMPLETE
14400,00:00.0,9205,PROCESSING
14401,00:00.0,5578,CLOSED
14402,00:00.0,2904,PROCESSING
14403,00:00.0,2838,CANCELED
14404,00:00.0,12322,PENDING_PAYMENT
14405,00:00.0,1105,ON_HOLD
14406,00:00.0,10960,PROCESSING
14407,00:00.0,10188,COMPLETE
14408,00:00.0,1936,CLOSED
14409,00:00.0,12253,COMPLETE
14410,00:00.0,11362,PENDING
14411,00:00.0,6333,PENDING
14412,00:00.0,5426,COMPLETE
14413,00:00.0,4126,CLOSED
14414,00:00.0,8155,PENDING
14415,00:00.0,1039,CLOSED
14416,00:00.0,795,CLOSED
14417,00:00.0,4456,COMPLETE
14418,00:00.0,547,PENDING_PAYMENT
14419,00:00.0,4776,COMPLETE
14420,00:00.0,4013,ON_HOLD
14421,00:00.0,5079,COMPLETE
14422,00:00.0,8993,COMPLETE
14423,00:00.0,1482,PROCESSING
14424,00:00.0,9028,COMPLETE
14425,00:00.0,10085,PENDING_PAYMENT
14426,00:00.0,1813,COMPLETE
14427,00:00.0,12078,COMPLETE
14428,00:00.0,9780,PENDING
14429,00:00.0,2439,COMPLETE
14430,00:00.0,11937,PENDING_PAYMENT
14431,00:00.0,11427,PENDING_PAYMENT
14432,00:00.0,5431,CANCELED
14433,00:00.0,1833,PROCESSING
14434,00:00.0,11502,PENDING
14435,00:00.0,10044,COMPLETE
14436,00:00.0,7318,PENDING
14437,00:00.0,921,PROCESSING
14438,00:00.0,11039,ON_HOLD
14439,00:00.0,11232,COMPLETE
14440,00:00.0,331,COMPLETE
14441,00:00.0,8281,PENDING_PAYMENT
14442,00:00.0,3710,COMPLETE
14443,00:00.0,10109,PENDING
14444,00:00.0,4616,ON_HOLD
14445,00:00.0,9879,COMPLETE
14446,00:00.0,4021,CLOSED
14447,00:00.0,11069,COMPLETE
14448,00:00.0,3574,SUSPECTED_FRAUD
14449,00:00.0,2779,COMPLETE
14450,00:00.0,7093,PENDING_PAYMENT
14451,00:00.0,10322,PENDING_PAYMENT
14452,00:00.0,5719,COMPLETE
14453,00:00.0,2742,CLOSED
14454,00:00.0,1577,PENDING_PAYMENT
14455,00:00.0,6162,PENDING
14456,00:00.0,11475,PENDING_PAYMENT
14457,00:00.0,7998,ON_HOLD
14458,00:00.0,8994,PROCESSING
14459,00:00.0,11889,PENDING_PAYMENT
14460,00:00.0,1578,COMPLETE
14461,00:00.0,4724,CLOSED
14462,00:00.0,2603,COMPLETE
14463,00:00.0,5253,PAYMENT_REVIEW
14464,00:00.0,5013,PENDING_PAYMENT
14465,00:00.0,5931,PENDING
14466,00:00.0,1308,PENDING_PAYMENT
14467,00:00.0,9883,PROCESSING
14468,00:00.0,1042,CLOSED
14469,00:00.0,8684,COMPLETE
14470,00:00.0,5786,PENDING
14471,00:00.0,116,PROCESSING
14472,00:00.0,8507,PENDING
14473,00:00.0,5187,PENDING_PAYMENT
14474,00:00.0,11686,PROCESSING
14475,00:00.0,12307,ON_HOLD
14476,00:00.0,5253,PROCESSING
14477,00:00.0,10825,PENDING_PAYMENT
14478,00:00.0,1495,CLOSED
14479,00:00.0,1790,PENDING_PAYMENT
14480,00:00.0,10798,PENDING_PAYMENT
14481,00:00.0,12121,PENDING
14482,00:00.0,9459,PROCESSING
14483,00:00.0,9872,PENDING_PAYMENT
14484,00:00.0,8700,PENDING_PAYMENT
14485,00:00.0,1095,PENDING_PAYMENT
14486,00:00.0,2121,COMPLETE
14487,00:00.0,6738,PAYMENT_REVIEW
14488,00:00.0,9018,COMPLETE
14489,00:00.0,3775,CLOSED
14490,00:00.0,11851,SUSPECTED_FRAUD
14491,00:00.0,6866,PENDING
14492,00:00.0,5275,COMPLETE
14493,00:00.0,12122,ON_HOLD
14494,00:00.0,11053,COMPLETE
14495,00:00.0,3323,COMPLETE
14496,00:00.0,10292,CANCELED
14497,00:00.0,6794,PROCESSING
14498,00:00.0,1158,CLOSED
14499,00:00.0,5406,CANCELED
14500,00:00.0,12142,CLOSED
14501,00:00.0,9175,CLOSED
14502,00:00.0,1251,COMPLETE
14503,00:00.0,2594,COMPLETE
14504,00:00.0,6178,PENDING_PAYMENT
14505,00:00.0,5491,ON_HOLD
14506,00:00.0,4732,COMPLETE
14507,00:00.0,340,COMPLETE
14508,00:00.0,4209,CANCELED
14509,00:00.0,5874,CANCELED
14510,00:00.0,4375,PENDING_PAYMENT
14511,00:00.0,7228,PENDING
14512,00:00.0,4730,CANCELED
14513,00:00.0,3072,PENDING_PAYMENT
14514,00:00.0,12085,PENDING_PAYMENT
14515,00:00.0,8770,COMPLETE
14516,00:00.0,8577,ON_HOLD
14517,00:00.0,9619,PENDING_PAYMENT
14518,00:00.0,12350,PENDING
14519,00:00.0,2251,CLOSED
14520,00:00.0,10667,COMPLETE
14521,00:00.0,9727,PROCESSING
14522,00:00.0,8508,PROCESSING
14523,00:00.0,6831,CLOSED
14524,00:00.0,2125,COMPLETE
14525,00:00.0,2788,COMPLETE
14526,00:00.0,3926,COMPLETE
14527,00:00.0,5291,PENDING_PAYMENT
14528,00:00.0,7413,PROCESSING
14529,00:00.0,1472,COMPLETE
14530,00:00.0,4668,COMPLETE
14531,00:00.0,11793,PENDING_PAYMENT
14532,00:00.0,10072,COMPLETE
14533,00:00.0,2200,CANCELED
14534,00:00.0,10761,PROCESSING
14535,00:00.0,3420,ON_HOLD
14536,00:00.0,6647,COMPLETE
14537,00:00.0,6457,CLOSED
14538,00:00.0,8314,COMPLETE
14539,00:00.0,242,COMPLETE
14540,00:00.0,12069,PROCESSING
14541,00:00.0,12193,COMPLETE
14542,00:00.0,570,COMPLETE
14543,00:00.0,5851,PENDING_PAYMENT
14544,00:00.0,4727,COMPLETE
14545,00:00.0,7778,CLOSED
14546,00:00.0,11338,COMPLETE
14547,00:00.0,8314,COMPLETE
14548,00:00.0,2813,PROCESSING
14549,00:00.0,1792,PENDING_PAYMENT
14550,00:00.0,5689,SUSPECTED_FRAUD
14551,00:00.0,2028,COMPLETE
14552,00:00.0,4487,PENDING_PAYMENT
14553,00:00.0,7132,PENDING_PAYMENT
14554,00:00.0,172,CANCELED
14555,00:00.0,9794,COMPLETE
14556,00:00.0,8505,PENDING_PAYMENT
14557,00:00.0,9306,ON_HOLD
14558,00:00.0,12358,ON_HOLD
14559,00:00.0,5903,COMPLETE
14560,00:00.0,12064,COMPLETE
14561,00:00.0,5280,SUSPECTED_FRAUD
14562,00:00.0,10623,PENDING_PAYMENT
14563,00:00.0,4471,PENDING_PAYMENT
14564,00:00.0,5044,PENDING_PAYMENT
14565,00:00.0,10838,PROCESSING
14566,00:00.0,4704,COMPLETE
14567,00:00.0,7897,CLOSED
14568,00:00.0,9322,CLOSED
14569,00:00.0,11300,PENDING
14570,00:00.0,2145,PENDING_PAYMENT
14571,00:00.0,293,PROCESSING
14572,00:00.0,8997,PROCESSING
14573,00:00.0,11052,COMPLETE
14574,00:00.0,6594,COMPLETE
14575,00:00.0,1628,COMPLETE
14576,00:00.0,11508,PAYMENT_REVIEW
14577,00:00.0,5789,PENDING_PAYMENT
14578,00:00.0,6217,COMPLETE
14579,00:00.0,10885,COMPLETE
14580,00:00.0,5234,PAYMENT_REVIEW
14581,00:00.0,12239,COMPLETE
14582,00:00.0,12008,CLOSED
14583,00:00.0,1706,COMPLETE
14584,00:00.0,10700,PENDING_PAYMENT
14585,00:00.0,4876,PROCESSING
14586,00:00.0,6717,PENDING_PAYMENT
14587,00:00.0,10910,CLOSED
14588,00:00.0,1191,ON_HOLD
14589,00:00.0,4807,COMPLETE
14590,00:00.0,9771,ON_HOLD
14591,00:00.0,2942,PROCESSING
14592,00:00.0,8043,PENDING
14593,00:00.0,6734,COMPLETE
14594,00:00.0,1502,PENDING
14595,00:00.0,1688,COMPLETE
14596,00:00.0,4219,CLOSED
14597,00:00.0,3360,COMPLETE
14598,00:00.0,5619,COMPLETE
14599,00:00.0,1835,CLOSED
14600,00:00.0,10972,COMPLETE
14601,00:00.0,5557,PENDING_PAYMENT
14602,00:00.0,6872,COMPLETE
14603,00:00.0,7623,PENDING_PAYMENT
14604,00:00.0,5378,COMPLETE
14605,00:00.0,8485,COMPLETE
14606,00:00.0,7629,PROCESSING
14607,00:00.0,8847,COMPLETE
14608,00:00.0,6566,COMPLETE
14609,00:00.0,12166,COMPLETE
14610,00:00.0,5257,SUSPECTED_FRAUD
14611,00:00.0,10128,PENDING_PAYMENT
14612,00:00.0,1928,ON_HOLD
14613,00:00.0,6432,COMPLETE
14614,00:00.0,12195,COMPLETE
14615,00:00.0,579,ON_HOLD
14616,00:00.0,625,PENDING_PAYMENT
14617,00:00.0,12142,PENDING_PAYMENT
14618,00:00.0,4092,ON_HOLD
14619,00:00.0,12152,PROCESSING
14620,00:00.0,6125,ON_HOLD
14621,00:00.0,8502,CLOSED
14622,00:00.0,3178,PENDING
14623,00:00.0,9224,CLOSED
14624,00:00.0,1430,PENDING_PAYMENT
14625,00:00.0,7842,COMPLETE
14626,00:00.0,12063,CLOSED
14627,00:00.0,5745,COMPLETE
14628,00:00.0,2807,PENDING
14629,00:00.0,5638,CLOSED
14630,00:00.0,10482,PENDING_PAYMENT
14631,00:00.0,9297,CLOSED
14632,00:00.0,4426,COMPLETE
14633,00:00.0,571,PENDING_PAYMENT
14634,00:00.0,7771,CLOSED
14635,00:00.0,676,PENDING
14636,00:00.0,1097,ON_HOLD
14637,00:00.0,6800,COMPLETE
14638,00:00.0,1256,PENDING
14639,00:00.0,7965,PENDING_PAYMENT
14640,00:00.0,10851,COMPLETE
14641,00:00.0,1912,COMPLETE
14642,00:00.0,114,COMPLETE
14643,00:00.0,5463,COMPLETE
14644,00:00.0,7922,ON_HOLD
14645,00:00.0,9790,PENDING_PAYMENT
14646,00:00.0,87,COMPLETE
14647,00:00.0,10909,COMPLETE
14648,00:00.0,7009,PENDING_PAYMENT
14649,00:00.0,5800,COMPLETE
14650,00:00.0,8986,PENDING
14651,00:00.0,11887,COMPLETE
14652,00:00.0,2164,COMPLETE
14653,00:00.0,4402,PROCESSING
14654,00:00.0,6982,ON_HOLD
14655,00:00.0,3093,ON_HOLD
14656,00:00.0,879,CLOSED
14657,00:00.0,2693,PENDING
14658,00:00.0,3243,CLOSED
14659,00:00.0,4652,COMPLETE
14660,00:00.0,9371,COMPLETE
14661,00:00.0,8332,COMPLETE
14662,00:00.0,2989,COMPLETE
14663,00:00.0,788,PENDING
14664,00:00.0,1581,PROCESSING
14665,00:00.0,7427,PENDING_PAYMENT
14666,00:00.0,1586,PROCESSING
14667,00:00.0,7471,PENDING_PAYMENT
14668,00:00.0,10354,PENDING
14669,00:00.0,5682,COMPLETE
14670,00:00.0,8935,PENDING
14671,00:00.0,10400,ON_HOLD
14672,00:00.0,7291,COMPLETE
14673,00:00.0,11986,PROCESSING
14674,00:00.0,1375,PENDING_PAYMENT
14675,00:00.0,11403,SUSPECTED_FRAUD
14676,00:00.0,10547,COMPLETE
14677,00:00.0,4045,PENDING
14678,00:00.0,11928,COMPLETE
14679,00:00.0,10610,COMPLETE
14680,00:00.0,544,PROCESSING
14681,00:00.0,635,COMPLETE
14682,00:00.0,5958,PENDING
14683,00:00.0,999,PENDING
14684,00:00.0,2784,COMPLETE
14685,00:00.0,10563,PENDING
14686,00:00.0,3316,PENDING_PAYMENT
14687,00:00.0,10487,PENDING_PAYMENT
14688,00:00.0,1209,PENDING
14689,00:00.0,4444,PENDING_PAYMENT
14690,00:00.0,4238,COMPLETE
14691,00:00.0,11133,PROCESSING
14692,00:00.0,2313,PENDING_PAYMENT
14693,00:00.0,9786,COMPLETE
14694,00:00.0,4404,PENDING_PAYMENT
14695,00:00.0,5120,PENDING
14696,00:00.0,4211,COMPLETE
14697,00:00.0,3005,PENDING_PAYMENT
14698,00:00.0,2710,COMPLETE
14699,00:00.0,12028,PENDING_PAYMENT
14700,00:00.0,2526,COMPLETE
14701,00:00.0,8057,CLOSED
14702,00:00.0,6215,ON_HOLD
14703,00:00.0,3442,PENDING_PAYMENT
14704,00:00.0,9218,COMPLETE
14705,00:00.0,9604,PENDING_PAYMENT
14706,00:00.0,8319,COMPLETE
14707,00:00.0,1637,ON_HOLD
14708,00:00.0,4863,COMPLETE
14709,00:00.0,3417,CLOSED
14710,00:00.0,170,PENDING_PAYMENT
14711,00:00.0,12133,PENDING
14712,00:00.0,4296,PENDING_PAYMENT
14713,00:00.0,2711,PENDING_PAYMENT
14714,00:00.0,4457,COMPLETE
14715,00:00.0,4322,PENDING_PAYMENT
14716,00:00.0,2256,PENDING_PAYMENT
14717,00:00.0,838,PENDING_PAYMENT
14718,00:00.0,1391,PROCESSING
14719,00:00.0,3843,COMPLETE
14720,00:00.0,1863,COMPLETE
14721,00:00.0,7094,COMPLETE
14722,00:00.0,7214,PENDING_PAYMENT
14723,00:00.0,611,COMPLETE
14724,00:00.0,6424,CLOSED
14725,00:00.0,785,CLOSED
14726,00:00.0,8702,SUSPECTED_FRAUD
14727,00:00.0,1054,PROCESSING
14728,00:00.0,10613,COMPLETE
14729,00:00.0,12003,PENDING_PAYMENT
14730,00:00.0,8098,COMPLETE
14731,00:00.0,12357,COMPLETE
14732,00:00.0,275,COMPLETE
14733,00:00.0,6891,PENDING_PAYMENT
14734,00:00.0,9815,PENDING
14735,00:00.0,7581,COMPLETE
14736,00:00.0,3685,CANCELED
14737,00:00.0,2589,CLOSED
14738,00:00.0,2983,COMPLETE
14739,00:00.0,7557,ON_HOLD
14740,00:00.0,10905,COMPLETE
14741,00:00.0,4209,COMPLETE
14742,00:00.0,10799,COMPLETE
14743,00:00.0,1740,PENDING_PAYMENT
14744,00:00.0,7115,COMPLETE
14745,00:00.0,8693,COMPLETE
14746,00:00.0,12301,PENDING_PAYMENT
14747,00:00.0,1718,PENDING_PAYMENT
14748,00:00.0,8326,PROCESSING
14749,00:00.0,7771,PENDING
14750,00:00.0,3347,PENDING
14751,00:00.0,4369,PENDING_PAYMENT
14752,00:00.0,9159,COMPLETE
14753,00:00.0,1032,ON_HOLD
14754,00:00.0,3413,COMPLETE
14755,00:00.0,9562,PENDING_PAYMENT
14756,00:00.0,3917,COMPLETE
14757,00:00.0,11630,CLOSED
14758,00:00.0,8668,PENDING_PAYMENT
14759,00:00.0,9645,PENDING_PAYMENT
14760,00:00.0,5093,COMPLETE
14761,00:00.0,7601,ON_HOLD
14762,00:00.0,203,PROCESSING
14763,00:00.0,8731,CLOSED
14764,00:00.0,10648,PROCESSING
14765,00:00.0,9711,PROCESSING
14766,00:00.0,5948,PENDING
14767,00:00.0,10398,COMPLETE
14768,00:00.0,8674,PROCESSING
14769,00:00.0,7267,PROCESSING
14770,00:00.0,4297,CLOSED
14771,00:00.0,5405,PENDING_PAYMENT
14772,00:00.0,1772,CANCELED
14773,00:00.0,5209,ON_HOLD
14774,00:00.0,1450,COMPLETE
14775,00:00.0,7218,PROCESSING
14776,00:00.0,12359,ON_HOLD
14777,00:00.0,3670,PROCESSING
14778,00:00.0,7994,COMPLETE
14779,00:00.0,11005,COMPLETE
14780,00:00.0,9993,COMPLETE
14781,00:00.0,3648,CLOSED
14782,00:00.0,10633,ON_HOLD
14783,00:00.0,7289,PENDING
14784,00:00.0,6979,COMPLETE
14785,00:00.0,771,COMPLETE
14786,00:00.0,3252,PENDING_PAYMENT
14787,00:00.0,5171,PROCESSING
14788,00:00.0,257,CLOSED
14789,00:00.0,12170,PENDING_PAYMENT
14790,00:00.0,634,CLOSED
14791,00:00.0,1959,PROCESSING
14792,00:00.0,9030,COMPLETE
14793,00:00.0,10896,PROCESSING
14794,00:00.0,3943,COMPLETE
14795,00:00.0,4109,CLOSED
14796,00:00.0,10945,COMPLETE
14797,00:00.0,5800,PENDING_PAYMENT
14798,00:00.0,5033,PENDING
14799,00:00.0,5267,PROCESSING
14800,00:00.0,3612,PENDING_PAYMENT
14801,00:00.0,6660,COMPLETE
14802,00:00.0,10419,PENDING_PAYMENT
14803,00:00.0,11570,PENDING_PAYMENT
14804,00:00.0,7611,SUSPECTED_FRAUD
14805,00:00.0,2552,PENDING_PAYMENT
14806,00:00.0,3098,COMPLETE
14807,00:00.0,235,PENDING_PAYMENT
14808,00:00.0,3412,COMPLETE
14809,00:00.0,3593,COMPLETE
14810,00:00.0,9661,CLOSED
14811,00:00.0,2033,COMPLETE
14812,00:00.0,1259,PENDING_PAYMENT
14813,00:00.0,4959,CLOSED
14814,00:00.0,231,PENDING_PAYMENT
14815,00:00.0,8960,PROCESSING
14816,00:00.0,7859,PROCESSING
14817,00:00.0,4925,COMPLETE
14818,00:00.0,10071,PENDING
14819,00:00.0,7711,CLOSED
14820,00:00.0,7751,COMPLETE
14821,00:00.0,5998,COMPLETE
14822,00:00.0,7793,PROCESSING
14823,00:00.0,11574,PENDING_PAYMENT
14824,00:00.0,436,COMPLETE
14825,00:00.0,7356,PENDING_PAYMENT
14826,00:00.0,8529,COMPLETE
14827,00:00.0,10827,PAYMENT_REVIEW
14828,00:00.0,8939,PROCESSING
14829,00:00.0,7258,COMPLETE
14830,00:00.0,905,PROCESSING
14831,00:00.0,3060,COMPLETE
14832,00:00.0,2147,PENDING_PAYMENT
14833,00:00.0,1074,PENDING_PAYMENT
14834,00:00.0,2933,COMPLETE
14835,00:00.0,8252,PROCESSING
14836,00:00.0,7666,SUSPECTED_FRAUD
14837,00:00.0,1948,COMPLETE
14838,00:00.0,11582,PENDING
14839,00:00.0,12032,ON_HOLD
14840,00:00.0,7760,COMPLETE
14841,00:00.0,1650,COMPLETE
14842,00:00.0,7842,COMPLETE
14843,00:00.0,5617,COMPLETE
14844,00:00.0,5741,PENDING_PAYMENT
14845,00:00.0,5161,COMPLETE
14846,00:00.0,2729,PROCESSING
14847,00:00.0,4729,PROCESSING
14848,00:00.0,4194,PENDING_PAYMENT
14849,00:00.0,909,PENDING
14850,00:00.0,4623,PENDING
14851,00:00.0,599,ON_HOLD
14852,00:00.0,9089,COMPLETE
14853,00:00.0,8570,PROCESSING
14854,00:00.0,3391,COMPLETE
14855,00:00.0,6667,PROCESSING
14856,00:00.0,10159,PENDING_PAYMENT
14857,00:00.0,10194,PENDING_PAYMENT
14858,00:00.0,1859,PAYMENT_REVIEW
14859,00:00.0,1266,PENDING_PAYMENT
14860,00:00.0,4109,COMPLETE
14861,00:00.0,6266,PROCESSING
14862,00:00.0,7463,PENDING
14863,00:00.0,11705,COMPLETE
14864,00:00.0,9026,PROCESSING
14865,00:00.0,9262,PENDING_PAYMENT
14866,00:00.0,2036,PENDING_PAYMENT
14867,00:00.0,10156,COMPLETE
14868,00:00.0,12123,COMPLETE
14869,00:00.0,3223,PENDING
14870,00:00.0,8234,COMPLETE
14871,00:00.0,5052,PENDING_PAYMENT
14872,00:00.0,10161,CLOSED
14873,00:00.0,4663,PENDING_PAYMENT
14874,00:00.0,4216,PENDING_PAYMENT
14875,00:00.0,4014,PAYMENT_REVIEW
14876,00:00.0,5300,PROCESSING
14877,00:00.0,7200,COMPLETE
